category,temperature,humidity,v_no2,v_etoh,v_voc,v_co
2,19.9,48.6,0.3516,1.3072,2.0502,2.6809
2,19.9,48.6,0.3554,1.3088,2.0438,2.705
2,19.9,48.6,0.3597,1.3125,2.0468,2.7381
2,19.9,48.6,0.3613,1.3293,2.0554,2.7414
2,19.9,48.7,0.361,1.3195,2.0621,2.7289
2,19.9,48.7,0.3488,1.3231,2.0663,2.6839
2,19.9,48.7,0.3575,1.3153,2.0628,2.6665
2,19.8,48.7,0.3487,1.3124,2.0646,2.653
2,19.9,48.6,0.3543,1.3083,2.0627,2.6018
2,19.9,48.7,0.3473,1.3186,2.0452,2.6006
2,19.9,48.7,0.3425,1.2962,2.0535,2.5493
2,19.9,48.6,0.3427,1.3024,2.0529,2.5787
2,19.9,48.6,0.3334,1.2907,2.0453,2.5904
2,19.9,48.6,0.321,1.2994,2.041,2.5855
2,19.9,48.6,0.3354,1.3035,2.0403,2.6049
2,19.9,48.6,0.3358,1.3004,2.0391,2.6454
2,19.9,48.6,0.345,1.3002,2.0411,2.6194
2,19.9,48.6,0.3403,1.3002,2.0574,2.6597
2,19.8,48.6,0.3433,1.2892,2.0489,2.6336
2,19.9,48.7,0.3302,1.3009,2.0533,2.618
2,19.9,48.6,0.3506,1.3009,2.0561,2.6613
2,19.9,48.7,0.326,1.3061,2.0599,2.6138
2,19.9,48.7,0.333,1.2973,2.0537,2.6131
2,19.9,48.7,0.3313,1.2982,2.05,2.5796
2,19.8,48.7,0.3455,1.3065,2.0564,2.611
2,19.9,48.7,0.3433,1.3003,2.0429,2.5914
2,19.9,48.7,0.3343,1.3128,2.0552,2.6461
2,19.9,48.7,0.3245,1.3132,2.0534,2.5855
2,19.9,48.6,0.3319,1.2972,2.0388,2.5866
2,19.9,48.6,0.3367,1.2957,2.0411,2.59
2,19.9,48.7,0.3318,1.3088,2.0322,2.6752
2,19.9,48.7,0.3342,1.3012,2.0479,2.6787
2,19.9,48.7,0.341,1.307,2.0516,2.682
2,19.9,48.7,0.357,1.3077,2.049,2.6847
2,19.9,48.7,0.3536,1.3174,2.056,2.65
2,19.9,48.7,0.3446,1.3117,2.0591,2.6748
2,19.9,48.7,0.3472,1.3063,2.0624,2.6556
2,19.9,48.7,0.3482,1.31,2.0471,2.6506
2,19.9,48.7,0.3323,1.3136,2.0708,2.609
2,19.9,48.7,0.3502,1.309,2.0726,2.5822
2,19.9,48.7,0.3375,1.3123,2.0693,2.618
2,19.9,48.7,0.3369,1.3027,2.0541,2.6043
2,19.9,48.7,0.3213,1.2941,2.0522,2.5814
2,19.9,48.7,0.3309,1.3082,2.0633,2.5976
2,19.9,48.6,0.3396,1.2954,2.0451,2.632
2,19.9,48.7,0.3462,1.3043,2.0499,2.6547
2,19.9,48.7,0.3543,1.3063,2.0549,2.6894
2,19.9,48.6,0.3494,1.3101,2.0627,2.7151
2,19.9,48.7,0.3529,1.3146,2.0556,2.71
2,19.9,48.7,0.3597,1.3144,2.0521,2.7023
2,19.9,48.7,0.3463,1.319,2.0561,2.6546
2,19.9,48.7,0.348,1.3116,2.0524,2.6331
2,19.9,48.7,0.3538,1.2994,2.0495,2.6419
2,19.9,48.7,0.347,1.3128,2.0552,2.7011
2,19.9,48.6,0.3524,1.3061,2.0502,2.7262
2,19.9,48.6,0.3546,1.3275,2.0647,2.7239
2,19.9,48.7,0.3641,1.321,2.0735,2.703
2,19.9,48.7,0.3635,1.3148,2.0592,2.6523
2,19.9,48.7,0.3471,1.3035,2.0498,2.6116
2,19.9,48.6,0.3437,1.3087,2.0468,2.6173
2,19.9,48.6,0.3416,1.3116,2.0483,2.5831
2,19.8,48.6,0.3402,1.2937,2.0559,2.6032
2,19.9,48.7,0.3332,1.298,2.0537,2.601
2,19.9,48.7,0.3451,1.3078,2.0477,2.6702
2,19.9,48.7,0.3463,1.3098,2.0584,2.7093
2,19.9,48.6,0.3675,1.3131,2.0606,2.7231
2,19.9,48.7,0.3667,1.3138,2.055,2.7243
2,19.9,48.7,0.3613,1.308,2.0622,2.7344
2,19.9,48.7,0.3637,1.3218,2.0758,2.7283
2,19.9,48.7,0.3628,1.3209,2.0635,2.7122
2,19.9,48.7,0.3601,1.3222,2.0579,2.6748
2,19.9,48.7,0.3628,1.3182,2.0594,2.6744
2,19.9,48.7,0.3437,1.3101,2.0677,2.6313
2,19.9,48.7,0.3427,1.2968,2.0518,2.658
2,19.9,48.7,0.358,1.3052,2.0526,2.6617
2,19.9,48.7,0.352,1.3076,2.0454,2.6472
2,19.9,48.7,0.3571,1.2961,2.0357,2.5776
2,19.9,48.7,0.345,1.3041,2.0423,2.5563
2,19.9,48.7,0.3259,1.2986,2.0293,2.5768
2,19.9,48.6,0.3344,1.2993,2.0378,2.5876
2,19.9,48.6,0.3392,1.2987,2.0478,2.6068
2,19.9,48.7,0.3403,1.2959,2.0438,2.6034
2,19.9,48.7,0.3407,1.2985,2.0427,2.618
2,19.9,48.7,0.3366,1.2911,2.0499,2.6015
2,19.9,48.7,0.3396,1.2933,2.0583,2.6298
2,19.9,48.7,0.3449,1.3046,2.0469,2.6865
2,19.9,48.6,0.3464,1.3014,2.0492,2.6908
2,19.9,48.7,0.3451,1.3084,2.0512,2.6888
2,19.9,48.7,0.3471,1.2968,2.058,2.6668
2,19.9,48.6,0.3545,1.2967,2.0556,2.6494
2,19.9,48.7,0.3472,1.3086,2.045,2.6218
2,19.9,48.6,0.3409,1.3009,2.0321,2.6001
2,19.9,48.7,0.3355,1.2899,2.0287,2.5907
2,19.9,48.6,0.3398,1.2834,2.0241,2.5739
2,19.9,48.7,0.332,1.2841,2.0233,2.5834
2,19.9,48.6,0.3224,1.2934,2.0252,2.6007
2,19.9,48.7,0.3316,1.2866,2.0287,2.6489
2,19.9,48.7,0.3342,1.2951,2.0252,2.7005
2,19.9,48.6,0.3541,1.2974,2.0287,2.7324
2,19.9,48.7,0.3627,1.303,2.0375,2.7359
2,19.9,48.7,0.3742,1.3074,2.0429,2.7309
2,19.9,48.7,0.3775,1.3191,2.0498,2.7301
2,19.9,48.7,0.368,1.3369,2.0624,2.7481
2,19.9,48.7,0.3764,1.3383,2.0556,2.7505
2,19.9,48.7,0.3794,1.342,2.0673,2.7424
2,19.9,48.7,0.3812,1.341,2.0688,2.7383
2,19.9,48.7,0.3855,1.3475,2.0845,2.7408
2,19.9,48.7,0.3807,1.344,2.0843,2.7254
2,19.9,48.8,0.3828,1.3348,2.0851,2.7137
2,19.9,48.7,0.377,1.3371,2.0772,2.7119
2,19.9,48.7,0.362,1.3389,2.0857,2.6435
2,19.9,48.7,0.3794,1.3255,2.0678,2.6806
2,19.9,48.7,0.3608,1.3327,2.0645,2.6783
2,19.9,48.7,0.3582,1.3256,2.0631,2.6412
2,19.9,48.7,0.3507,1.3293,2.0712,2.6179
2,19.9,48.7,0.3613,1.3264,2.063,2.6007
2,19.9,48.7,0.3477,1.3197,2.061,2.5546
2,19.9,48.7,0.3378,1.3079,2.0503,2.5754
2,19.9,48.7,0.3364,1.311,2.0619,2.576
2,19.9,48.6,0.338,1.3092,2.0438,2.6145
2,19.9,48.6,0.3401,1.3062,2.05,2.6545
2,19.9,48.7,0.3564,1.3156,2.0612,2.6869
2,19.9,48.7,0.3501,1.3088,2.0555,2.6934
2,19.9,48.7,0.3556,1.3056,2.0634,2.6866
2,19.9,48.7,0.3656,1.3154,2.0672,2.6851
2,19.9,48.7,0.3582,1.3091,2.0509,2.6671
2,19.9,48.7,0.3574,1.3089,2.04,2.6336
2,19.9,48.7,0.3391,1.3008,2.043,2.5771
2,19.9,48.7,0.3398,1.2968,2.0435,2.5849
2,19.9,48.6,0.3416,1.3,2.0291,2.6564
2,19.9,48.7,0.3529,1.2932,2.0376,2.6819
2,19.9,48.6,0.3469,1.2955,2.0383,2.7063
2,19.9,48.7,0.347,1.3115,2.0367,2.7118
2,19.8,48.7,0.3611,1.3041,2.0512,2.717
2,19.8,48.7,0.3505,1.3057,2.056,2.702
2,19.9,48.7,0.3457,1.3145,2.0572,2.6803
2,19.9,48.7,0.3496,1.3065,2.0496,2.6308
2,19.9,48.7,0.3508,1.3033,2.0391,2.6136
2,19.9,48.7,0.3558,1.2967,2.0363,2.6244
2,19.8,48.6,0.3495,1.3035,2.0382,2.5942
2,19.9,48.7,0.3557,1.3018,2.024,2.6281
2,19.9,48.7,0.357,1.2961,2.0345,2.6286
2,19.9,48.7,0.3406,1.2817,2.0279,2.5835
2,19.9,48.7,0.3369,1.2934,2.0282,2.5903
2,19.9,48.7,0.3353,1.29,2.0172,2.5888
2,19.9,48.7,0.3391,1.2889,2.0164,2.6614
2,19.9,48.7,0.3429,1.2895,2.0274,2.6926
2,19.9,48.7,0.3512,1.2987,2.0386,2.7105
2,19.9,48.7,0.354,1.2965,2.0303,2.6708
2,19.9,48.7,0.347,1.2999,2.0292,2.6696
2,19.9,48.7,0.3549,1.297,2.0289,2.707
2,19.9,48.7,0.3557,1.2955,2.048,2.6909
2,19.9,48.7,0.3603,1.3063,2.0548,2.681
2,19.9,48.7,0.3611,1.304,2.051,2.6789
2,19.9,48.7,0.3503,1.31,2.0547,2.7033
2,19.9,48.7,0.3686,1.3129,2.0471,2.7169
2,19.9,48.7,0.3746,1.3155,2.0494,2.7343
2,19.9,48.7,0.3758,1.3238,2.0555,2.7334
2,19.9,48.7,0.3764,1.3168,2.0573,2.7119
2,19.8,48.7,0.3665,1.3177,2.062,2.715
2,19.9,48.7,0.3708,1.3254,2.0663,2.7176
2,19.8,48.7,0.3521,1.3249,2.0542,2.6797
2,19.9,48.7,0.3636,1.3161,2.0417,2.656
2,19.9,48.7,0.3501,1.3042,2.0584,2.6153
2,19.9,48.7,0.3545,1.3094,2.0586,2.6368
2,19.9,48.7,0.3435,1.3193,2.067,2.6576
2,19.9,48.7,0.3667,1.3179,2.0535,2.6732
2,19.9,48.7,0.3603,1.3171,2.0684,2.7167
2,19.8,48.7,0.3633,1.3109,2.074,2.732
2,19.9,48.7,0.3738,1.3278,2.0662,2.733
2,19.8,48.7,0.3809,1.3318,2.0665,2.732
2,19.8,48.7,0.3714,1.3279,2.0662,2.707
2,19.9,48.8,0.3614,1.3372,2.0646,2.6489
2,19.8,48.7,0.352,1.3183,2.0682,2.6384
2,19.9,48.7,0.3489,1.3102,2.0667,2.6427
2,19.9,48.7,0.355,1.3166,2.0633,2.5933
2,19.9,48.7,0.3514,1.3103,2.0536,2.6566
2,19.9,48.7,0.3492,1.3108,2.0577,2.6827
2,19.8,48.7,0.3565,1.3063,2.0655,2.7118
2,19.9,48.7,0.3696,1.3192,2.062,2.6683
2,19.9,48.8,0.3473,1.3215,2.066,2.6365
2,19.8,48.8,0.3417,1.3055,2.0543,2.6094
2,19.8,48.7,0.3511,1.3058,2.0577,2.6454
2,19.9,48.7,0.3484,1.3133,2.0607,2.6906
2,19.8,48.7,0.358,1.3182,2.0606,2.7018
2,19.8,48.8,0.356,1.3168,2.0621,2.7296
2,19.8,48.7,0.3656,1.3157,2.0595,2.6981
2,19.9,48.8,0.3543,1.3188,2.0545,2.6472
2,19.8,48.8,0.3651,1.3201,2.0579,2.6556
2,19.8,48.7,0.3449,1.3185,2.0605,2.6308
2,19.9,48.7,0.3454,1.3183,2.0669,2.6028
2,19.9,48.7,0.351,1.3143,2.0617,2.5998
2,19.9,48.7,0.3435,1.3069,2.0552,2.5828
2,19.9,48.7,0.3517,1.3186,2.0532,2.6468
2,19.8,48.7,0.3484,1.2987,2.0479,2.6804
2,19.8,48.7,0.3466,1.3067,2.0585,2.6835
2,19.9,48.7,0.3503,1.3128,2.0358,2.6705
2,19.9,48.7,0.3476,1.2999,2.0357,2.622
2,19.8,48.7,0.3488,1.2981,2.0444,2.569
2,19.9,48.7,0.3446,1.3021,2.0486,2.5592
2,19.8,48.7,0.3396,1.3026,2.0323,2.572
2,19.9,48.7,0.3442,1.2879,2.0487,2.6409
2,19.8,48.7,0.337,1.3146,2.0368,2.6912
2,19.9,48.7,0.3484,1.3223,2.0562,2.6986
2,19.9,48.7,0.3501,1.3178,2.0659,2.6114
2,19.9,48.8,0.3417,1.3074,2.059,2.5708
2,19.9,48.7,0.3343,1.307,2.0517,2.5544
2,19.9,48.7,0.3351,1.3093,2.0446,2.6051
2,19.9,48.7,0.3491,1.3049,2.0466,2.5728
2,19.9,48.7,0.3414,1.3055,2.0495,2.5576
2,19.9,48.7,0.3273,1.3019,2.0469,2.5591
2,19.9,48.7,0.3218,1.3033,2.0455,2.5734
2,19.9,48.7,0.327,1.3023,2.0395,2.6169
2,19.9,48.7,0.3351,1.3055,2.0406,2.5892
2,19.9,48.7,0.3367,1.2967,2.0458,2.6088
2,19.9,48.7,0.3241,1.301,2.0464,2.5751
2,19.9,48.7,0.3301,1.2812,2.0427,2.5895
2,19.9,48.7,0.3432,1.3023,2.0461,2.6354
2,19.9,48.6,0.3336,1.2953,2.0355,2.6072
2,19.9,48.7,0.3309,1.2933,2.0294,2.6081
2,19.9,48.7,0.3301,1.2997,2.047,2.5782
2,19.9,48.6,0.3321,1.3033,2.0468,2.5725
2,19.9,48.7,0.3272,1.2898,2.041,2.59
2,19.9,48.7,0.3416,1.3002,2.0488,2.6021
2,19.9,48.7,0.3437,1.2849,2.0377,2.6266
2,19.9,48.7,0.3383,1.2884,2.0414,2.6267
2,19.9,48.7,0.3366,1.2795,2.0484,2.5634
2,19.9,48.7,0.3349,1.2971,2.0415,2.5946
2,19.9,48.7,0.3374,1.2843,2.0304,2.6164
2,19.9,48.7,0.3375,1.3025,2.0444,2.6894
2,19.9,48.7,0.3411,1.298,2.0443,2.6771
2,19.9,48.7,0.352,1.3277,2.056,2.7555
2,19.9,48.7,0.3523,1.3137,2.0664,2.6682
2,19.9,48.7,0.351,1.3411,2.0729,2.7002
2,19.9,48.7,0.3393,1.3237,2.0737,2.6317
2,19.9,48.7,0.3612,1.3107,2.0741,2.655
2,19.9,48.7,0.3496,1.3123,2.0665,2.6267
2,19.9,48.7,0.3426,1.3097,2.0633,2.5859
2,19.9,48.7,0.3428,1.311,2.0473,2.5812
2,19.9,48.7,0.3434,1.3085,2.0664,2.6079
2,19.9,48.7,0.3458,1.3067,2.0563,2.6321
2,19.9,48.7,0.3421,1.3125,2.0484,2.6183
2,19.9,48.7,0.3461,1.3179,2.058,2.6232
2,19.9,48.7,0.3308,1.3273,2.0625,2.6514
2,19.9,48.7,0.3366,1.312,2.0469,2.646
2,19.9,48.7,0.3367,1.3361,2.0582,2.6058
2,19.9,48.6,0.3321,1.3172,2.0564,2.5947
2,19.9,48.7,0.338,1.3226,2.0506,2.6066
2,19.9,48.6,0.327,1.3098,2.052,2.5699
2,19.9,48.6,0.3254,1.3104,2.049,2.5966
2,19.9,48.6,0.3247,1.3126,2.0469,2.5861
2,19.9,48.7,0.3327,1.3067,2.0472,2.6035
2,19.9,48.7,0.3356,1.3037,2.0534,2.5908
2,19.9,48.6,0.3426,1.3121,2.0521,2.6294
2,19.9,48.7,0.3357,1.3142,2.059,2.6006
2,19.9,48.7,0.3406,1.3229,2.0481,2.6589
2,19.9,48.7,0.3331,1.3143,2.0525,2.686
2,19.9,48.7,0.3411,1.3029,2.0386,2.676
2,19.9,48.6,0.352,1.2915,2.0377,2.6559
2,19.9,48.7,0.3496,1.2909,2.0344,2.6266
2,19.9,48.7,0.3512,1.2964,2.0323,2.5615
2,19.9,48.6,0.3431,1.2901,2.0329,2.5329
2,19.9,48.6,0.3423,1.2845,2.0245,2.5745
2,19.9,48.7,0.3315,1.2945,2.0264,2.5554
2,19.9,48.7,0.3279,1.2923,2.0345,2.5501
2,19.9,48.7,0.3332,1.2981,2.0331,2.5288
2,19.9,48.7,0.3282,1.2911,2.0172,2.5455
2,19.9,48.7,0.3329,1.2777,2.0135,2.5778
2,19.9,48.6,0.3273,1.2919,2.0158,2.6129
2,19.9,48.7,0.3364,1.282,2.0039,2.5546
2,19.9,48.7,0.3307,1.2802,1.9995,2.6051
2,19.9,48.6,0.3292,1.282,2.0114,2.5998
2,19.9,48.6,0.3426,1.2828,2.0093,2.6449
2,19.9,48.6,0.3379,1.283,2.0054,2.6716
2,19.9,48.7,0.3413,1.2934,2.0272,2.709
2,19.9,48.7,0.3492,1.2853,2.0226,2.6967
2,19.9,48.7,0.3646,1.2956,2.0403,2.703
2,19.9,48.7,0.3564,1.302,2.0275,2.7193
2,19.9,48.7,0.3744,1.3082,2.0402,2.715
2,19.9,48.7,0.3742,1.3254,2.0502,2.7138
2,19.9,48.7,0.3729,1.313,2.0481,2.7378
2,19.9,48.7,0.3615,1.3191,2.0437,2.7183
2,19.9,48.7,0.3838,1.3286,2.0465,2.7122
2,19.9,48.7,0.3773,1.3319,2.0492,2.696
2,19.9,48.7,0.3707,1.3153,2.0601,2.6891
2,19.9,48.7,0.3661,1.318,2.0544,2.6725
2,19.9,48.7,0.3649,1.3219,2.0485,2.6898
2,19.9,48.7,0.3521,1.3041,2.0474,2.6465
2,19.9,48.7,0.3584,1.3039,2.0529,2.6204
2,19.9,48.7,0.3555,1.3102,2.0352,2.5967
2,19.9,48.7,0.3437,1.2959,2.0375,2.6139
2,19.9,48.7,0.3491,1.315,2.0461,2.62
2,19.9,48.7,0.3538,1.3119,2.038,2.6155
2,19.9,48.6,0.355,1.3037,2.0434,2.6501
2,19.9,48.7,0.3515,1.3146,2.0514,2.6542
2,19.9,48.7,0.3463,1.3002,2.0523,2.6786
2,19.9,48.7,0.3597,1.3003,2.0547,2.67
2,19.9,48.7,0.353,1.3001,2.0686,2.679
2,19.9,48.7,0.3529,1.3155,2.0574,2.6639
2,19.9,48.7,0.3549,1.3111,2.0658,2.6596
2,19.9,48.7,0.3566,1.3063,2.0483,2.6706
2,19.9,48.7,0.3545,1.3058,2.0648,2.6953
2,19.9,48.7,0.3547,1.3152,2.0376,2.6908
2,19.9,48.7,0.3676,1.3198,2.06,2.6809
2,19.9,48.7,0.3623,1.3113,2.0482,2.691
2,19.9,48.7,0.3633,1.3197,2.0491,2.7075
2,19.9,48.7,0.3542,1.3212,2.0494,2.6972
2,19.9,48.7,0.3602,1.3104,2.0454,2.6599
2,19.9,48.7,0.3436,1.3039,2.049,2.6562
2,19.8,48.7,0.3491,1.3092,2.059,2.5988
2,19.9,48.7,0.3512,1.3123,2.0531,2.5768
2,19.9,48.7,0.3512,1.2972,2.0431,2.5852
2,19.9,48.7,0.3553,1.2878,2.0288,2.6132
2,19.9,48.6,0.3486,1.3011,2.0325,2.6059
2,19.9,48.7,0.3405,1.2927,2.0113,2.5683
2,19.9,48.7,0.3412,1.298,2.0113,2.6052
2,19.9,48.7,0.3481,1.2875,2.011,2.5868
2,19.9,48.7,0.342,1.2724,2.0158,2.5912
2,19.9,48.7,0.3412,1.279,2.0055,2.6323
2,19.9,48.6,0.3445,1.2826,1.9963,2.622
2,19.9,48.7,0.351,1.2841,1.9924,2.6403
2,19.9,48.7,0.3496,1.29,2.0142,2.6595
2,19.9,48.7,0.3555,1.2797,2.0071,2.6557
2,19.9,48.7,0.3479,1.2984,2.0068,2.6357
2,19.9,48.7,0.3491,1.294,2.0226,2.5807
2,19.9,48.7,0.3412,1.2725,2.0114,2.5754
2,19.9,48.7,0.345,1.2747,2.012,2.5811
2,19.8,48.7,0.3325,1.2787,2.0123,2.6097
2,19.9,48.7,0.3569,1.2835,2.0146,2.6849
2,19.9,48.7,0.3647,1.2901,2.0167,2.7121
2,19.8,48.7,0.3549,1.3061,2.0363,2.7464
2,19.9,48.8,0.3846,1.3213,2.0428,2.756
2,19.8,48.8,0.3772,1.3287,2.0687,2.7458
2,19.9,48.8,0.3862,1.3342,2.0638,2.741
2,19.9,48.8,0.38,1.3303,2.0569,2.7143
2,19.8,48.8,0.3721,1.3141,2.0629,2.6741
2,19.8,48.8,0.3635,1.3199,2.0551,2.6858
2,19.9,48.8,0.3698,1.3197,2.0562,2.6791
2,19.9,48.8,0.3682,1.3191,2.0689,2.6636
2,19.9,48.7,0.3635,1.3169,2.0578,2.66
2,19.9,48.8,0.3572,1.3178,2.0526,2.6558
2,19.8,48.7,0.3626,1.3215,2.0594,2.6749
2,19.9,48.7,0.3722,1.3004,2.0534,2.6053
2,19.9,48.8,0.3499,1.3061,2.0446,2.5979
2,19.9,48.7,0.3555,1.309,2.0478,2.5784
2,19.8,48.8,0.3479,1.2937,2.0447,2.6118
2,19.9,48.7,0.3543,1.2978,2.0423,2.6366
2,19.8,48.7,0.3443,1.3101,2.0348,2.6502
2,19.8,48.7,0.3566,1.3073,2.0485,2.6967
2,19.9,48.7,0.3578,1.3069,2.057,2.7199
2,19.8,48.7,0.3661,1.3252,2.0444,2.7233
2,19.9,48.8,0.3664,1.3126,2.054,2.6942
2,19.9,48.8,0.3671,1.3175,2.0692,2.6765
2,19.9,48.8,0.3632,1.3251,2.0574,2.6518
2,19.9,48.8,0.3512,1.3204,2.0591,2.6058
2,19.8,48.7,0.3548,1.3094,2.0526,2.5814
2,19.8,48.7,0.3532,1.3057,2.0453,2.5605
2,19.9,48.7,0.3374,1.2991,2.0499,2.5645
2,19.8,48.7,0.3387,1.3059,2.0419,2.5763
2,19.8,48.7,0.3457,1.2973,2.0334,2.5503
2,19.9,48.7,0.3481,1.3061,2.0375,2.561
2,19.9,48.7,0.3461,1.2954,2.0368,2.5942
2,19.8,48.7,0.3451,1.2936,2.0338,2.61
2,19.9,48.7,0.3357,1.2907,2.0343,2.5666
2,19.8,48.7,0.3198,1.2915,2.043,2.5716
2,19.9,48.7,0.3365,1.2923,2.0436,2.5509
3,20.0,48.5,0.3697,1.3594,2.0868,2.6629
3,20.0,48.5,0.3655,1.3536,2.0916,2.6718
3,20.0,48.5,0.3697,1.3595,2.0682,2.6486
3,20.0,48.5,0.3738,1.3508,2.0686,2.6432
3,20.0,48.5,0.359,1.3477,2.064,2.6444
3,20.0,48.5,0.3557,1.3462,2.0644,2.5876
3,20.0,48.5,0.3489,1.3546,2.059,2.5721
3,20.0,48.5,0.3544,1.3522,2.065,2.5914
3,20.0,48.5,0.3541,1.3433,2.0611,2.6279
3,20.0,48.5,0.3389,1.3417,2.0699,2.6084
3,20.0,48.5,0.3537,1.3397,2.0656,2.5838
3,20.0,48.5,0.3502,1.3327,2.0481,2.5836
3,20.0,48.5,0.3557,1.352,2.0533,2.5897
3,20.0,48.5,0.3392,1.331,2.0518,2.6253
3,20.0,48.5,0.3493,1.3329,2.043,2.6515
3,20.0,48.5,0.3472,1.3448,2.0505,2.655
3,20.0,48.5,0.3487,1.3373,2.0449,2.6211
3,20.0,48.5,0.3445,1.3371,2.0479,2.5883
3,20.0,48.5,0.3479,1.3161,2.0522,2.625
3,20.0,48.5,0.3448,1.3381,2.048,2.6666
3,20.0,48.5,0.3628,1.338,2.0539,2.7088
3,20.0,48.5,0.3854,1.3396,2.0771,2.7051
3,20.0,48.5,0.3705,1.347,2.0674,2.7153
3,20.0,48.5,0.3779,1.363,2.0749,2.7337
3,20.0,48.5,0.3979,1.3694,2.086,2.7251
3,20.0,48.6,0.3801,1.3723,2.0933,2.7168
3,20.0,48.5,0.3788,1.3682,2.09,2.7085
3,20.0,48.5,0.3849,1.3655,2.0846,2.6987
3,20.0,48.5,0.3652,1.3596,2.0962,2.6818
3,20.0,48.5,0.3793,1.3644,2.0819,2.696
3,20.0,48.5,0.3728,1.3622,2.0851,2.6898
3,20.0,48.5,0.383,1.3614,2.0817,2.7031
3,20.0,48.5,0.3762,1.374,2.0911,2.719
3,20.0,48.5,0.3762,1.3946,2.0942,2.7263
3,20.0,48.5,0.3769,1.3883,2.0876,2.7176
3,20.0,48.5,0.3851,1.3925,2.1022,2.6997
3,20.0,48.5,0.3778,1.4062,2.0964,2.7158
3,20.0,48.5,0.379,1.4031,2.0909,2.7027
3,20.0,48.5,0.3832,1.4046,2.1002,2.6992
3,20.0,48.5,0.3871,1.4083,2.0866,2.6954
3,20.0,48.5,0.368,1.4127,2.0945,2.6705
3,20.0,48.5,0.3746,1.4054,2.0958,2.6611
3,20.0,48.5,0.3752,1.4141,2.092,2.6547
3,20.0,48.5,0.3756,1.4031,2.0812,2.6758
3,20.0,48.5,0.373,1.4151,2.076,2.7041
3,20.0,48.5,0.3759,1.441,2.0893,2.7329
3,20.0,48.5,0.3823,1.4381,2.1008,2.7175
3,20.0,48.6,0.3812,1.409,2.1062,2.7108
3,20.0,48.5,0.3813,1.428,2.0994,2.7025
3,20.0,48.6,0.379,1.4287,2.1004,2.7176
3,20.0,48.5,0.3786,1.4199,2.0938,2.708
3,20.0,48.6,0.3687,1.4268,2.1006,2.7007
3,20.0,48.5,0.3816,1.4258,2.0964,2.715
3,20.0,48.5,0.3846,1.4299,2.107,2.698
3,20.0,48.5,0.386,1.4287,2.1018,2.7092
3,20.0,48.5,0.3986,1.4388,2.115,2.6946
3,20.0,48.5,0.3867,1.4271,2.1016,2.715
3,20.0,48.5,0.3888,1.4308,2.1194,2.7297
3,20.0,48.5,0.3939,1.432,2.1133,2.7217
3,20.0,48.5,0.3881,1.4266,2.1087,2.7132
3,20.0,48.6,0.3967,1.4307,2.1111,2.713
3,20.0,48.6,0.3786,1.4329,2.1087,2.7041
3,20.0,48.5,0.3885,1.4321,2.103,2.681
3,20.0,48.5,0.3744,1.4397,2.1009,2.6803
3,20.0,48.5,0.3824,1.4348,2.0984,2.6803
3,20.0,48.5,0.382,1.4362,2.101,2.6861
3,20.0,48.5,0.3775,1.4467,2.0969,2.6911
3,20.0,48.5,0.3773,1.4263,2.0992,2.644
3,20.0,48.5,0.3673,1.4273,2.0898,2.6855
3,20.0,48.5,0.3866,1.4261,2.0997,2.7245
3,20.0,48.5,0.3781,1.43,2.1034,2.723
3,20.0,48.5,0.375,1.4248,2.0997,2.7029
3,20.0,48.5,0.3853,1.4318,2.0994,2.71
3,20.0,48.5,0.3847,1.4161,2.1037,2.6847
3,20.0,48.5,0.378,1.414,2.0936,2.6807
3,20.0,48.5,0.3918,1.4076,2.097,2.669
3,20.0,48.5,0.3921,1.4122,2.0885,2.6692
3,20.0,48.5,0.3832,1.4098,2.0856,2.6547
3,20.0,48.5,0.379,1.4127,2.091,2.6738
3,20.0,48.5,0.377,1.3996,2.0884,2.6766
3,20.0,48.5,0.3676,1.4052,2.0869,2.6286
3,20.0,48.5,0.3766,1.4004,2.0854,2.6339
3,20.0,48.5,0.374,1.3805,2.0822,2.6125
3,20.0,48.5,0.3612,1.3894,2.0862,2.629
3,20.0,48.5,0.3675,1.3827,2.0717,2.6322
3,20.0,48.5,0.3725,1.3842,2.066,2.6928
3,20.0,48.5,0.3704,1.3875,2.0666,2.6978
3,20.0,48.5,0.372,1.3915,2.0798,2.7006
3,20.0,48.5,0.3698,1.386,2.0759,2.668
3,20.0,48.5,0.3687,1.3882,2.0688,2.5739
3,20.0,48.5,0.3426,1.3663,2.0641,2.5177
3,20.0,48.4,0.3435,1.3753,2.0659,2.6134
3,20.0,48.4,0.3533,1.3768,2.071,2.643
3,20.0,48.4,0.351,1.3725,2.0842,2.5352
3,20.0,48.5,0.3331,1.3735,2.0654,2.4889
3,20.0,48.4,0.343,1.3578,2.0562,2.5276
3,20.0,48.4,0.3403,1.3573,2.0415,2.5865
3,20.0,48.4,0.3262,1.3584,2.0515,2.5965
3,20.0,48.4,0.3586,1.3724,2.0525,2.6289
3,20.0,48.5,0.3483,1.371,2.074,2.6877
3,20.0,48.5,0.3475,1.3899,2.0746,2.699
3,20.0,48.5,0.3471,1.3714,2.0732,2.6477
3,20.0,48.5,0.3418,1.3756,2.0737,2.634
3,20.0,48.4,0.3457,1.3769,2.0809,2.5483
3,20.0,48.4,0.3545,1.3641,2.0816,2.618
3,20.0,48.4,0.3463,1.3666,2.0826,2.5583
3,20.0,48.4,0.3404,1.3588,2.0693,2.5192
